image_id,selected_source,selected_run_idx,predicted_iou,actual_iou,actual_ari
rwtd_1,rwtd_1_p01_m00.png,0,0.7794719934463501,0.894145683617716,0.6465721301398359
rwtd_2,rwtd_2_p01_m00.png,2,0.8079220652580261,0.859469507794075,0.7147364885923992
rwtd_3,run3_union,3,0.5065668225288391,0.6789347695973496,0.3676091211065442
rwtd_4,rwtd_4_p02_m00.png,0,0.811723530292511,0.580034558587967,0.613562096362734
rwtd_5,rwtd_5_p02_m00.png,2,0.8155151605606079,0.9510158233983639,0.9382866375473943
rwtd_8,rwtd_8_p01_m00.png,1,0.8769669532775879,0.8785966858459453,0.7975194218245233
rwtd_12,run3_union,3,0.5949575901031494,0.6563881158932386,0.23740964071113502
rwtd_13,rwtd_13_p02_m00.png,3,0.8422300815582275,0.9627875315512868,0.9215230454990226
rwtd_14,rwtd_14_p01_m00.png,0,0.8244126439094543,0.948886754066035,0.8926330684218788
rwtd_15,rwtd_15_p01_m00.png,2,0.7243161797523499,0.37887242965303897,-0.04938530545537712
rwtd_16,rwtd_16_p01_m08.png,3,0.6629805564880371,0.5597007881434714,0.1801598470157003
rwtd_17,run2_union,2,0.8737931251525879,0.6769003144058588,0.2705642675890246
rwtd_18,run1_union,1,0.7882412075996399,0.9756487516850593,0.9742363918857113
rwtd_22,rwtd_22_p02_m00.png,1,0.7807587385177612,0.8983171367592242,0.8250456464979529
rwtd_24,rwtd_24_p02_m00.png,2,0.6407632827758789,0.9008463251590124,0.9158268088522691
rwtd_25,rwtd_25_p01_m00.png,2,0.8639503717422485,0.9826297875631523,0.9730123960784075
rwtd_27,run3_union,3,0.5809282064437866,0.6836387488185806,0.5776203964419498
rwtd_28,rwtd_28_p01_m00.png,2,0.7494351267814636,0.894634815541157,0.7959845380181878
rwtd_30,run0_union,0,0.7068543434143066,0.6894635488289148,0.42946667504780994
rwtd_33,rwtd_33_p01_m00.png,0,0.7822858691215515,0.9317481046161502,0.7452416551537919
rwtd_34,rwtd_34_p02_m00.png,0,0.8751355409622192,0.8596273557643065,0.6360940517073242
rwtd_36,rwtd_36_p01_m00.png,0,0.7685744762420654,0.9607002760354445,0.9628015134627428
rwtd_38,rwtd_38_p02_m00.png,2,0.5797316431999207,0.14241618794356153,0.17376880254645877
rwtd_39,run0_union,0,0.633054792881012,0.19704354000517366,0.029009096827255942
rwtd_40,rwtd_40_p01_m00.png,0,0.8700136542320251,0.8014893470261222,0.8069019848748736
rwtd_41,run0_union,0,0.8393774628639221,0.6269246577498072,0.010281736503012597
